Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
CDPUserSvc_37c06,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\cdpusersvc.dll,-101",None,Connected Devices Platform User Service_37c06,Automatic,224,2025-03-10 04:54:24.2619895,,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,
cdrom,ROOT\ControlSet001\Services,,None,"@cdrom.inf,%cdrom_ServiceDesc%;CD-ROM Driver",System,KernelDriver,2025-03-10 04:54:19.8514885,2025-02-04 08:10:49.8173298,SCSI CDROM Class,\SystemRoot\System32\drivers\cdrom.sys,,
CertPropSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\certprop.dll,-12",None,"@%SystemRoot%\System32\certprop.dll,-11",Manual,Win32ShareProcess,2022-05-07 05:26:02.8311588,2022-05-07 05:25:13.9059078,,%SystemRoot%\system32\svchost.exe -k netsvcs,%SystemRoot%\System32\certprop.dll,SeCreateGlobalPrivilege SeTcbPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeTakeOwnershipPrivilege SeSecurityPrivilege
cht4iscsi,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-02-05 00:08:53.9876629,2022-05-07 05:24:21.2149252,SCSI Miniport,System32\drivers\cht4sx64.sys,,
cht4vbd,ROOT\ControlSet001\Services,,None,"@cht4vx64.inf,%cht4vbd.generic%;Chelsio Virtual Bus Driver",Manual,KernelDriver,2022-05-07 05:24:21.3086872,2022-05-07 05:24:21.3086872,System Bus Extender,\SystemRoot\System32\drivers\cht4vx64.sys,,
CimFS,ROOT\ControlSet001\Services,,None,,System,FileSystemDriver,2022-05-07 05:25:13.9059078,,File system,,,
circlass,ROOT\ControlSet001\Services,,None,"@circlass.inf,%circlass.SVCDESC%;Consumer IR Devices",Manual,KernelDriver,2022-05-07 05:24:12.3707760,2022-05-07 05:24:12.3707760,Extended Base,\SystemRoot\System32\drivers\circlass.sys,,
CldFlt,ROOT\ControlSet001\Services,,None,Windows Cloud Files Filter Driver,Automatic,FileSystemDriver,2022-05-07 05:25:13.9059078,2022-05-07 05:25:13.9059078,FSFilter HSM,system32\drivers\cldflt.sys,,
CLFS,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\clfs.sys,-101",None,"@%SystemRoot%\system32\drivers\clfs.sys,-100",Boot,KernelDriver,2022-05-07 05:25:13.8902839,2022-05-07 05:25:13.8902839,Filter,System32\drivers\CLFS.sys,,
ClipSVC,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\ClipSVC.dll,-104",None,"@%SystemRoot%\system32\ClipSVC.dll,-103",Manual,Win32ShareProcess,2022-05-07 05:26:02.8155390,2022-05-07 05:25:13.8902839,,%SystemRoot%\System32\svchost.exe -k wsappx -p,%SystemRoot%\System32\ClipSVC.dll,SeCreateGlobalPrivilege SeChangeNotifyPrivilege SeSystemEnvironmentPrivilege
CloudBackupRestoreSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\CloudRestoreLauncher.dll,-101",None,"@%SystemRoot%\system32\CloudRestoreLauncher.dll,-100",Manual,96,2023-10-01 06:56:02.9038757,2023-10-01 06:56:02.9194830,,%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup,%SystemRoot%\System32\CloudRestoreLauncher.dll,
CloudBackupRestoreSvc_37c06,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\CloudRestoreLauncher.dll,-101",None,Cloud Backup and Restore Service_37c06,Manual,224,2025-03-10 04:54:24.2619895,,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,
cloudidsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\cloudidsvc.dll,-101",None,"@%SystemRoot%\system32\cloudidsvc.dll,-100",Manual,Win32OwnProcess,2022-05-07 07:39:43.6718663,2022-05-07 07:39:43.6718663,,%SystemRoot%\system32\svchost.exe -k CloudIdServiceGroup -p,%SystemRoot%\system32\cloudidsvc.dll,
clr_optimization_v4.0.30319_32,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:25:13.8902839,,,,,SeCreateGlobalPrivilege SeChangeNotifyPrivilege SeIncreaseBasePriorityPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeShutdownPrivilege
clr_optimization_v4.0.30319_64,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:25:13.8902839,,,,,SeCreateGlobalPrivilege SeChangeNotifyPrivilege SeIncreaseBasePriorityPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeShutdownPrivilege
CmBatt,ROOT\ControlSet001\Services,,None,"@cmbatt.inf,%CmBatt.SvcDesc%;Microsoft ACPI Control Method Battery Driver",Manual,KernelDriver,2025-03-10 04:54:16.4062861,,,\SystemRoot\System32\drivers\CmBatt.sys,,
CNG,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2022-05-07 05:25:13.8902839,,Core,System32\Drivers\cng.sys,,
cnghwassist,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\cnghwassist.sys,-100",None,"@%SystemRoot%\system32\drivers\cnghwassist.sys,-100",Disabled,KernelDriver,2025-02-05 00:10:27.4528839,,Base,System32\DRIVERS\cnghwassist.sys,,
CompositeBus,ROOT\ControlSet001\Services,,None,"@compositebus.inf,%CompositeBus.SVCDESC%;Composite Bus Enumerator Driver",Manual,KernelDriver,2025-03-10 04:54:15.9843377,2025-02-05 00:08:54.0827899,Extended Base,\SystemRoot\System32\DriverStore\FileRepository\compositebus.inf_amd64_2e50c98177d80a40\CompositeBus.sys,,
COMSysApp,ROOT\ControlSet001\Services,"@comres.dll,-948",None,"@comres.dll,-947",Manual,Win32OwnProcess,2022-05-07 05:25:13.8902839,,,%SystemRoot%\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235},,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeDebugPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege
condrv,ROOT\ControlSet001\Services,,None,Console Driver,Manual,KernelDriver,2022-05-07 05:25:13.8902839,,Base,System32\drivers\condrv.sys,,
ConsentUxUserSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\ConsentUxClient.dll,-101",None,"@%SystemRoot%\system32\ConsentUxClient.dll,-100",Manual,96,2022-05-07 05:25:13.8902839,2022-05-07 05:25:13.8902839,,%SystemRoot%\system32\svchost.exe -k DevicesFlow,%SystemRoot%\System32\ConsentUxClient.dll,
ConsentUxUserSvc_37c06,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\ConsentUxClient.dll,-101",None,ConsentUX User Service_37c06,Manual,224,2025-03-10 04:54:24.2669530,,,C:\Windows\system32\svchost.exe -k DevicesFlow,,
CoreMessagingRegistrar,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\coremessaging.dll,-2",None,"@%SystemRoot%\system32\coremessaging.dll,-1",Automatic,Win32ShareProcess,2022-05-07 05:25:13.8902839,2022-05-07 05:25:13.8902839,,%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork -p,%SystemRoot%\system32\coremessaging.dll,
CoreUI,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:25:13.8902839,,,,,
CredentialEnrollmentManagerUserSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\CredentialEnrollmentManager.exe,-101",None,"@%SystemRoot%\system32\CredentialEnrollmentManager.exe,-100",Manual,80,2022-05-07 05:25:13.8902839,,,%SystemRoot%\system32\CredentialEnrollmentManager.exe,,
CredentialEnrollmentManagerUserSvc_37c06,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\CredentialEnrollmentManager.exe,-101",None,CredentialEnrollmentManagerUserSvc_37c06,Manual,208,2025-03-10 04:54:24.2705519,,,C:\Windows\system32\CredentialEnrollmentManager.exe,,
crypt32,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2025-02-05 00:08:55.3374579,,,,,
CryptSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\cryptsvc.dll,-1002",None,"@%SystemRoot%\system32\cryptsvc.dll,-1001",Automatic,Win32OwnProcess,2022-05-07 05:26:02.8155390,2022-05-07 05:25:13.8902839,,%SystemRoot%\system32\svchost.exe -k NetworkService -p,%SystemRoot%\system32\cryptsvc.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
CSC,ROOT\ControlSet001\Services,"@%systemroot%\system32\cscsvc.dll,-203",None,"@%systemroot%\system32\cscsvc.dll,-202",System,KernelDriver,2022-05-07 07:39:43.6718663,,network,system32\drivers\csc.sys,,
CscService,ROOT\ControlSet001\Services,"@%systemroot%\system32\cscsvc.dll,-201",None,"@%systemroot%\system32\cscsvc.dll,-200",Manual,Win32ShareProcess,2022-05-07 07:39:46.4533283,2022-05-07 07:39:43.6718663,ProfSvc_Group,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\cscsvc.dll,SeTcbPrivilege SeImpersonatePrivilege SeIncreaseBasePriorityPrivilege
dam,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\dam.sys,-101",None,"@%SystemRoot%\system32\drivers\dam.sys,-100",System,KernelDriver,2022-05-07 05:25:13.8902839,,,system32\drivers\dam.sys,,
DCLocator,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2022-05-07 05:25:13.8902839,,,,,
DcomLaunch,ROOT\ControlSet001\Services,"@combase.dll,-5013",None,"@combase.dll,-5012",Automatic,Win32ShareProcess,2022-05-07 05:25:13.8902839,2022-05-07 05:25:13.8902839,COM Infrastructure,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,%SystemRoot%\system32\rpcss.dll,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeDebugPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeBackupPrivilege SeRestorePrivilege
dcsvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\dcsvc.dll,-102",None,"@%systemroot%\system32\dcsvc.dll,-101",Manual,Win32OwnProcess,2025-03-09 06:15:17.3096015,2022-05-07 05:25:13.8902839,,%systemroot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\system32\dcsvc.dll,
defragsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\defragsvc.dll,-102",None,"@%SystemRoot%\system32\defragsvc.dll,-101",Manual,Win32OwnProcess,2022-05-07 05:25:13.8902839,2022-05-07 05:25:13.8902839,,%SystemRoot%\system32\svchost.exe -k defragsvc,%Systemroot%\System32\defragsvc.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeIncreaseWorkingSetPrivilege SeTcbPrivilege SeSystemProfilePrivilege SeAuditPrivilege SeCreateGlobalPrivilege SeBackupPrivilege SeManageVolumePrivilege
DeviceAssociationBrokerSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\deviceaccess.dll,-108",None,"@%SystemRoot%\system32\deviceaccess.dll,-107",Manual,96,2022-05-07 05:25:13.8902839,2022-05-07 05:25:13.8902839,,%SystemRoot%\system32\svchost.exe -k DevicesFlow -p,%SystemRoot%\System32\deviceaccess.dll,
DeviceAssociationBrokerSvc_37c06,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\deviceaccess.dll,-108",None,DeviceAssociationBroker_37c06,Manual,224,2025-03-10 04:54:24.2705519,,,C:\Windows\system32\svchost.exe -k DevicesFlow -p,,
DeviceAssociationService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\das.dll,-101",None,"@%SystemRoot%\system32\das.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.8155390,2022-05-07 05:25:13.8902839,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\system32\das.dll,SeAssignPrimaryTokenPrivilege SeRestorePrivilege SeImpersonatePrivilege SeTcbPrivilege SeDebugPrivilege SeLoadDriverPrivilege
DeviceInstall,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\umpnpmgr.dll,-101",None,"@%SystemRoot%\system32\umpnpmgr.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.8155390,2025-03-09 06:15:54.9372882,PlugPlay,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,%SystemRoot%\system32\umpnpmgr.dll,SeTcbPrivilege SeSecurityPrivilege SeAssignPrimaryTokenPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeImpersonatePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeUndockPrivilege SeDebugPrivilege SeShutdownPrivilege
DevicePickerUserSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\Windows.Devices.Picker.dll,-1007",None,"@%SystemRoot%\system32\Windows.Devices.Picker.dll,-1006",Manual,96,2022-05-07 05:25:13.8902839,2022-05-07 05:25:13.8902839,,%SystemRoot%\system32\svchost.exe -k DevicesFlow,%SystemRoot%\System32\Windows.Devices.Picker.dll,
DevicePickerUserSvc_37c06,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\Windows.Devices.Picker.dll,-1007",None,DevicePicker_37c06,Manual,224,2025-03-10 04:54:24.2758810,,,C:\Windows\system32\svchost.exe -k DevicesFlow,,
DevicesFlowUserSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\DevicesFlowBroker.dll,-104",None,"@%SystemRoot%\system32\DevicesFlowBroker.dll,-103",Manual,96,2022-05-07 05:25:13.8902839,2022-05-07 05:25:13.8902839,,%SystemRoot%\system32\svchost.exe -k DevicesFlow,%SystemRoot%\System32\DevicesFlowBroker.dll,
DevicesFlowUserSvc_37c06,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\DevicesFlowBroker.dll,-104",None,DevicesFlow_37c06,Manual,224,2025-03-10 04:54:24.2791687,,,C:\Windows\system32\svchost.exe -k DevicesFlow,,
DevQueryBroker,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\DevQueryBroker.dll,-101",None,"@%SystemRoot%\system32\DevQueryBroker.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.8155390,2022-05-07 05:25:13.8902839,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\system32\DevQueryBroker.dll,SeAssignPrimaryTokenPrivilege SeRestorePrivilege SeImpersonatePrivilege SeTcbPrivilege SeDebugPrivilege
Dfsc,ROOT\ControlSet001\Services,"@%systemroot%\system32\wkssvc.dll,-1009",None,"@%systemroot%\system32\wkssvc.dll,-1008",System,FileSystemDriver,2022-05-07 05:25:13.8902839,2022-05-07 05:25:13.8902839,Network,System32\Drivers\dfsc.sys,,
Dhcp,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\dhcpcore.dll,-101",None,"@%SystemRoot%\system32\dhcpcore.dll,-100",Automatic,Win32ShareProcess,2022-05-07 05:25:13.8902839,2022-05-07 05:25:13.8902839,TDI,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,Services ServiceDll: %SystemRoot%\system32\dhcpcore.dll / Parameter ServiceDll: %SystemRoot%\system32\dhcpcore.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
diagnosticshub.standardcollector.service,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\DiagSvcs\DiagnosticsHub.StandardCollector.ServiceRes.dll,-1001",None,"@%SystemRoot%\system32\DiagSvcs\DiagnosticsHub.StandardCollector.ServiceRes.dll,-1000",Manual,Win32OwnProcess,2022-05-07 05:25:13.8746610,,,%SystemRoot%\system32\DiagSvcs\DiagnosticsHub.StandardCollector.Service.exe,,SeImpersonatePrivilege SeSystemProfilePrivilege SeDebugPrivilege
diagsvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\DiagSvc.dll,-101",None,"@%systemroot%\system32\DiagSvc.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:26:02.8155390,2022-05-07 05:25:13.8746610,,%SystemRoot%\System32\svchost.exe -k diagnostics,%systemroot%\system32\DiagSvc.dll,SeTcbPrivilege SeTakeOwnershipPrivilege SeDebugPrivilege SeBackupPrivilege SeImpersonatePrivilege SeLoadDriverPrivilege SeRestorePrivilege SeManageVolumePrivilege
DiagTrack,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\diagtrack.dll,-3002",None,"@%SystemRoot%\system32\diagtrack.dll,-3001",Automatic,Win32OwnProcess,2022-05-07 05:25:13.8746610,2022-05-07 05:25:13.8746610,,%SystemRoot%\System32\svchost.exe -k utcsvc -p,%SystemRoot%\system32\diagtrack.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeImpersonatePrivilege SeSystemProfilePrivilege SeTcbPrivilege SeDebugPrivilege SeSecurityPrivilege
DialogBlockingService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\DialogBlockingService.dll,-101",None,"@%SystemRoot%\system32\DialogBlockingService.dll,-100",Disabled,Win32ShareProcess,2022-05-07 07:39:43.6718663,2022-05-07 07:39:43.6718663,,%SystemRoot%\system32\svchost.exe -k DialogBlockingService,%SystemRoot%\System32\DialogBlockingService.dll,
disk,ROOT\ControlSet001\Services,,None,"@disk.inf,%disk_ServiceDesc%;Disk Driver",Boot,KernelDriver,2025-03-10 04:54:19.9055122,2025-03-09 06:15:17.3096015,,System32\drivers\disk.sys,,
DispBrokerDesktopSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\dispbroker.desktop.dll,-102",None,"@%SystemRoot%\system32\dispbroker.desktop.dll,-101",Automatic,Win32ShareProcess,2022-05-07 05:25:13.8746610,2022-05-07 05:25:13.8746610,,%SystemRoot%\system32\svchost.exe -k LocalService -p,%SystemRoot%\System32\DispBroker.Desktop.dll,SeImpersonatePrivilege
DisplayEnhancementService,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\Microsoft.Graphics.Display.DisplayEnhancementService.dll,-1001",None,"@%SystemRoot%\System32\Microsoft.Graphics.Display.DisplayEnhancementService.dll,-1000",Manual,Win32ShareProcess,2025-02-04 08:11:02.6861690,2022-05-07 05:25:13.8746610,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\system32\Microsoft.Graphics.Display.DisplayEnhancementService.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege
DmEnrollmentSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\Windows.Internal.Management.dll,-101",None,"@%systemroot%\system32\Windows.Internal.Management.dll,-100",Manual,Win32OwnProcess,2022-05-07 05:25:13.8746610,2022-05-07 05:25:13.8746610,,%systemroot%\system32\svchost.exe -k netsvcs -p,%systemroot%\system32\Windows.Internal.Management.dll,SeImpersonatePrivilege SeTcbPrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeBackupPrivilege SeRestorePrivilege SeSystemEnvironmentPrivilege SeTakeOwnershipPrivilege SeSecurityPrivilege SeShutdownPrivilege
dmvsc,ROOT\ControlSet001\Services,,None,,Manual,KernelDriver,2022-05-07 05:24:31.9814581,,,\SystemRoot\System32\drivers\dmvsc.sys,,
dmwappushservice,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\dmwappushsvc.dll,-201",None,"@%SystemRoot%\system32\dmwappushsvc.dll,-200",Manual,Win32ShareProcess,2022-05-07 05:26:02.8155390,2022-05-07 05:25:13.8746610,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\system32\dmwappushsvc.dll,
Dnscache,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\dnsapi.dll,-102",None,"@%SystemRoot%\System32\dnsapi.dll,-101",Automatic,Win32OwnProcess,2025-03-09 06:15:17.3096015,2022-05-07 05:25:13.8746610,TDI,%SystemRoot%\system32\svchost.exe -k NetworkService -p,%SystemRoot%\System32\dnsrslvr.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
DoSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\dosvc.dll,-101",None,"@%systemroot%\system32\dosvc.dll,-100",Automatic,Win32OwnProcess,2025-02-04 08:10:55.5829984,,,%SystemRoot%\System32\svchost.exe -k NetworkService -p,"Services ServiceDll: %SystemRoot%\system32\dosvc.dll / Parameter ServiceDll: ",
dot3svc,ROOT\ControlSet001\Services,"@%systemroot%\system32\dot3svc.dll,-1103",None,"@%systemroot%\system32\dot3svc.dll,-1102",Manual,Win32ShareProcess,2022-05-07 05:25:13.8746610,2022-05-07 05:25:13.8746610,TDI,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\dot3svc.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege SeTcbPrivilege
DPS,ROOT\ControlSet001\Services,"@%systemroot%\system32\dps.dll,-501",None,"@%systemroot%\system32\dps.dll,-500",Automatic,Win32ShareProcess,2022-05-07 05:25:13.8746610,2022-05-07 05:25:13.8746610,,%SystemRoot%\System32\svchost.exe -k LocalServiceNoNetwork -p,%SystemRoot%\system32\dps.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeImpersonatePrivilege
drmkaud,ROOT\ControlSet001\Services,,None,"@wdmaudio.inf,%drmkaud.SvcDesc%;Microsoft Trusted Audio Drivers",Manual,KernelDriver,2025-03-09 06:15:17.3096015,,,\SystemRoot\System32\drivers\drmkaud.sys,,
DsmSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\DeviceSetupManager.dll,-1001",None,"@%SystemRoot%\system32\DeviceSetupManager.dll,-1000",Manual,Win32ShareProcess,2025-02-05 00:09:01.1244609,2022-05-07 05:25:13.8746610,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\DeviceSetupManager.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege SeTcbPrivilege SeCreatePermanentPrivilege SeAssignPrimaryTokenPrivilege SeLoadDriverPrivilege
DsSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\dssvc.dll,-10002",None,"@%SystemRoot%\system32\dssvc.dll,-10003",Manual,Win32ShareProcess,2022-05-07 05:26:02.8155390,2022-05-07 05:25:13.8746610,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\DsSvc.dll,SeImpersonatePrivilege SeCreateGlobalPrivilege
DusmSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\dusmsvc.dll,-2",None,"@%SystemRoot%\System32\dusmsvc.dll,-1",Automatic,Win32OwnProcess,2022-05-07 05:25:13.8590372,2022-05-07 05:25:13.8590372,TDI,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,%SystemRoot%\System32\dusmsvc.dll,
DXGKrnl,ROOT\ControlSet001\Services,Controls the underlying video driver stacks to provide fully-featured display capabilities.,None,LDDM Graphics Subsystem,System,KernelDriver,2022-05-07 05:25:13.8590372,,Video Init,\SystemRoot\System32\drivers\dxgkrnl.sys,,
e1i68x64,ROOT\ControlSet001\Services,,None,"@net1ic64.inf,%e1iExpress.Service.DispName%;Intel(R) PRO/1000 PCI Express Network Connection Driver I",Manual,KernelDriver,2025-03-10 04:54:16.7812748,2025-02-05 00:09:13.3013301,NDIS,\SystemRoot\System32\drivers\e1i68x64.sys,,
EapHost,ROOT\ControlSet001\Services,"@%systemroot%\system32\eapsvc.dll,-2",None,"@%systemroot%\system32\eapsvc.dll,-1",Manual,Win32ShareProcess,2022-05-07 05:25:13.8590372,2022-05-07 05:25:13.8590372,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\eapsvc.dll,SeTcbPrivilege SeDebugPrivilege SeImpersonatePrivilege
ebdrv,ROOT\ControlSet001\Services,,None,"@netevbda.inf,%vbd_srv_desc%;QLogic 10 Gigabit Ethernet Adapter VBD",Boot,KernelDriver,2025-02-05 00:08:53.9876629,2025-02-05 00:08:51.6707732,System Bus Extender,System32\drivers\evbda.sys,,
ebdrv0,ROOT\ControlSet001\Services,,None,"@netevbd0a.inf,%vbd_srv_desc%;QLogic Legacy Ethernet Adapter VBD",Boot,KernelDriver,2025-02-05 00:08:53.9876629,2025-02-05 00:08:51.6707732,System Bus Extender,System32\drivers\evbd0a.sys,,
edgeupdate,ROOT\ControlSet001\Services,"Keeps your Microsoft software up to date. If this service is disabled or stopped, your Microsoft software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This service uninstalls itself when there is no Microsoft software using it.",None,Microsoft Edge Update Service (edgeupdate),Automatic,Win32OwnProcess,2025-02-05 00:09:15.0438526,,,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /svc",,
