HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppSruProv,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppXDeployment-Server/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2025-03-09 06:16:08.0475339,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppXDeployment/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppXDeployment/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppXDeploymentServer/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppXDeploymentServer/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppXDeploymentServer/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppXDeploymentServer/Restricted,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppxPackaging/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppxPackaging/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AppxPackaging/Performance,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-ASN1/Operational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AssignedAccess/Admin,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 07:39:48.2660012,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AssignedAccess/Operational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 07:39:48.2660012,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AssignedAccessBroker/Admin,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 07:39:51.1100534,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AssignedAccessBroker/Operational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 07:39:51.1100534,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AsynchronousCausality/Causality,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-ATAPort/General,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-ATAPort/SATA-LPM,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Audio/CaptureMonitor,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Audio/GlitchDetection,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Audio/Informational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Audio/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Audio/Performance,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Audio/PlaybackManager,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Audit/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Authentication User Interface/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Authentication/AuthenticationPolicyFailures-DomainController,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Authentication/ProtectedUser-Client,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Authentication/ProtectedUserSuccesses-DomainController,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-AxInstallService/Log,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-BackgroundTaskInfrastructure/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-BackgroundTransfer-ContentPrefetcher/Operational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Backup,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Base-Filtering-Engine-Connections/Operational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Base-Filtering-Engine-Resource-Flows/Operational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Battery/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Biometrics/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Biometrics/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 05:27:59.5729300,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 07:39:48.4066288,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-BitLocker-DrivePreparationTool/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 07:39:48.4066288,
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,ROOT\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-BitLocker-Driver-Performance/Operational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2022-05-07 07:39:55.1102764,
